WarNum,WarName,WarType,Ccode,Player,Side,Intnl,,StartMonth,StartDay,StartYear,EndMonth,EndDay,EndYear,Intiator,WhereFought,Outcome,Death
811,Fourth DRC (Shaba),4,211,Belgium,1,1,,5,20,1978,6,6,1978,,4,1,-9
811,Fourth DRC (Shaba),4,220,France,1,1,,5,18,1978,6,6,1978,,4,1,5
811,Fourth DRC (Shaba),4,490,DRC,1,1,,5,1,1978,6,6,1978,,4,1,100
811,Fourth DRC (Shaba),4,-8,FNLC,2,1,,5,1,1978,6,6,1978,,4,2,900
812,First Afghan Mujahideen Uprising,4,700,Afghanistan,1,1,,9,1,1978,2,21,1980,,7,4,11800
812,First Afghan Mujahideen Uprising,4,-8,Mujahideen,2,1,,9,1,1978,2,21,1980,,7,4,21200
813,Overthrow of the Shah,4,630,Iran,1,0,,9,3,1978,2,11,1979,,6,2,100
813,Overthrow of the Shah,4,-8,Anti-Shah Coalition,2,0,,9,3,1978,2,11,1979,,6,1,1000
815,Sandinista Rebellion,4,93,Nicaragua,1,0,,9,9,1978,7,18,1979,,1,2,1000
815,Sandinista Rebellion,4,-8,Sandinistas,2,0,,9,9,1978,7,18,1979,,1,1,3000
190,Ugandian-Tanzanian,1,620,Libya,2,,,2,1,1979,4,11,1979,0,4,2,500
193,Sino-Vietnamese Punitive,1,710,China,1,,,2,17,1979,3,16,1979,1,7,1,13000
193,Sino-Vietnamese Punitive,1,816,Vietnam,2,,,2,17,1979,3,16,1979,0,7,2,8000
475,Khmer Insurgency,3,816,Vietnam,1,,,1,9,1979,9,25,1989,1,7,4,25300
475,Khmer Insurgency,3,811,Cambodia,1,,,1,9,1979,9,25,1989,0,7,4,15000
475,Khmer Insurgency,3,-8,Khmer Rouge,2,,,1,9,1979,9,25,1989,0,7,4,-9
812,First Afghan Mujahideen Uprising,4,365,Russia,1,1,,3,15,1979,2,21,1980,,7,4,2000
816,Anti-Khomeini Coalition,4,630,Iran,1,0,,2,12,1979,3,-9,1984,,6,1,-9
816,Anti-Khomeini Coalition,4,-8,Anti-Khmoneini Coalition: Fedayeen Kalq & Kurds,2,0,,2,12,1979,3,-9,1984,,6,2,-9
817,El Salvador,4,92,El Salvador,1,0,,7,1,1979,2,1,1992,,1,3,-9
817,El Salvador,4,-8,Salvadorean Democratic Front,2,0,,7,1,1979,2,1,1992,,1,3,-9
818,Mozambique,4,541,Mozambique,1,1,,10,21,1979,10,4,1992,,4,1,-9
818,Mozambique,4,-8,Renamo,2,1,,10,21,1979,10,4,1992,,4,2,-9
199,Iran-Iraq,1,645,Iraq,2,,,9,22,1980,8,20,1988,1,6,6,500000
199,Iran-Iraq,1,630,Iran,1,,,9,22,1980,8,20,1988,0,6,6,750000
476,Soviet Quagmire,3,365,USSR,1,,,2,22,1980,2,15,1989,0,7,4,40000
476,Soviet Quagmire,3,700,Afghanistan,1,,,2,22,1980,2,15,1989,0,7,4,30000
476,Soviet Quagmire,3,-8,Muhajadin,2,,,2,22,1980,2,15,1989,1,7,4,50000
808,Second Ogaden Phase 3,5,520,Somalia,2,1,,11,22,1980,12,3,1980,,4,2,2000
820,Second Chad (Habre Revolt),5,483,Chad,1,1,,3,22,1980,9,-9,1984,,4,2,3500
820,Second Chad (Habre Revolt),5,620,Libya,1,1,,12,-9,1980,9,-9,1984,,4,2,1000
820,Second Chad (Habre Revolt),5,-8,FAN,2,1,,3,22,1980,9,-9,1984,,4,1,1500
822,Second Uganda,5,500,Uganda,1,0,,12,8,1980,3,19,1986,,4,2,40000
822,Second Uganda,5,-8,National Resistance Army,2,0,,12,8,1980,3,19,1986,,4,1,6000
823,Nigeria-Muslim,5,475,Nigeria,1,0,,12,18,1980,1,1,1981,,4,1,50
823,Nigeria-Muslim,5,-8,Muslim fundamentalists,2,0,,12,18,1980,1,1,1981,,4,2,1000
825,Hama,4,652,Syria,1,0,,11,-9,1981,2,23,1982,,6,1,1000
825,Hama,4,-8,Muslim Brotherhood,2,0,,11,-9,1981,2,23,1982,,6,2,2000
202,Falkland Islands,1,200,United Kingdom,1,,,3,25,1982,6,15,1982,0,1,1,255
202,Falkland Islands,1,160,Argentina,2,,,3,25,1982,6,15,1982,1,1,2,746
205,War over Lebanon,1,666,Israel,1,,,4,21,1982,9,15,1982,1,6,6,455
205,War over Lebanon,1,652,Syria,2,,,4,21,1982,9,15,1982,0,6,6,1200
818,Mozambique,4,552,Zimbabwe,1,1,,-9,-9,1982,10,4,1992,,4,1,500
826,Tigrean and Eritrean,5,530,Ethiopia,1,0,,1,23,1982,5,28,1991,,4,2,10000
826,Tigrean and Eritrean,5,-8,Tigray & Eritrea,2,0,,1,23,1982,5,28,1991,,4,1,65000
827,Shining Path,4,135,Peru,1,0,,3,4,1982,9,12,1992,,1,1,4000
827,Shining Path,4,-8,Shining Path & TARM,2,0,,3,4,1982,9,12,1992,,1,2,12000
828,Contra War,4,93,Nicaragua,1,0,,3,18,1982,4,19,1990,,1,6,7000
828,Contra War,4,-8,Contras,2,0,,3,18,1982,4,19,1990,,1,6,25200
820,Second Chad (Habre Revolt),5,220,France,2,1,,8,9,1983,9,-9,1984,,4,1,200
831,Matabeleland,4,552,Zimbabwe,1,0,,1,-9,1983,12,27,1987,,4,1,-9
831,Matabeleland,4,-8,ZAPU,2,0,,1,-9,1983,12,27,1987,,4,2,-9
832,Fourth Burmese,5,775,Burma,1,0,,2,1,1983,1,-9,1988,,7,1,2800
832,Fourth Burmese,5,-8,Karen & Kachin Rebels,2,0,,2,1,1983,1,-9,1988,,7,2,1200
833,Fourth Lebanese Civil,4,2,United States,1,1,,4,18,1983,2,29,1984,,6,2,273
833,Fourth Lebanese Civil,4,220,France,1,1,,4,18,1983,2,29,1984,,6,2,95
833,Fourth Lebanese Civil,4,660,Lebanon,1,1,,4,18,1983,2,29,1984,,6,2,-9
833,Fourth Lebanese Civil,4,-8,Shi'ites & Druze,2,1,,4,18,1983,2,29,1984,,6,1,-9
835,First Sri Lanka Tamil,5,780,Sri Lanka,1,1,,7,25,1983,2,22,2002,,7,3,8500
835,First Sri Lanka Tamil,5,-8,Tamils,2,1,,7,25,1983,2,22,2002,,7,3,17000
836,Second South Sudan,4,625,Sudan,1,0,,11,17,1983,1,10,2005,,6,3,-9
836,Second South Sudan,4,-8,SPLA-Garang faction,2,0,,11,17,1983,1,10,2005,,6,3,-9
837,Indian Golden Temple,5,750,India,1,0,,6,1,1984,7,30,1984,,7,6,-9
837,Indian Golden Temple,5,-8,Sikhs,2,0,,6,1,1984,7,30,1984,,7,6,1200
838,First Turkish Kurds,5,640,Turkey,1,0,,8,14,1984,3,-9,1986,,6,7,1500
838,First Turkish Kurds,5,-8,"Kurds, PKK",2,0,,8,14,1984,3,-9,1986,,6,7,9000
818,Mozambique,4,510,Tanzania,1,1,,-9,-9,1985,10,4,1992,,4,1,50
840,Fifth Iraqi  Kurds,5,645,Iraq,1,1,,1,-9,1985,9,6,1988,,6,1,-9
840,Fifth Iraqi  Kurds,5,630,Iran,2,1,,1,-9,1985,7,17,1988,,6,2,-9
840,Fifth Iraqi  Kurds,5,-8,Kurds,2,1,,1,-9,1985,9,6,1988,,6,2,-9
207,War over the Aouzou Strip,1,483,Chad,1,,,11,15,1986,9,11,1987,1,18,1,1000
207,War over the Aouzou Strip,1,620,Libya,2,,,11,15,1986,9,11,1987,0,18,2,7000
842,South Yemen,4,680,Yemen People's Republic,1,0,,1,13,1986,1,29,1986,,6,2,4200
842,South Yemen,4,-8,Leftist Factions,2,0,,1,13,1986,1,29,1986,,6,1,8800
843,Holy Spirit Movement,4,500,Uganda,1,0,,8,-9,1986,10,-9,1987,,4,1,2000
843,Holy Spirit Movement,4,-8,HSMF,2,0,,8,-9,1986,10,-9,1987,,4,2,5000
208,Sino-Vietnamese Border War,1,816,Vietnam,2,,,1,5,1987,2,6,1987,0,7,6,2200
208,Sino-Vietnamese Border War,1,710,China,1,,,1,5,1987,2,6,1987,1,7,6,1800
835,First Sri Lanka Tamil,5,750,India,1,1,,7,25,1987,5,24,1990,,7,3,1155
845,Second Sri Lanka-JVP,4,780,Sri Lanka,1,0,,7,29,1987,12,29,1989,,7,1,-9
845,Second Sri Lanka-JVP,4,-8,JVP,2,0,,7,29,1987,12,29,1989,,7,2,-9
846,Inkatha-ANC,7,-8,Inkatha,1,0,,12,20,1987,4,26,1994,,4,6,-9
846,Inkatha-ANC,7,-8,ANC,2,0,,12,20,1987,4,26,1994,,4,6,-9
847,Fifth Burmese,4,775,Burma,1,0,,3,-9,1988,10,3,1988,,7,1,-9
847,Fifth Burmese,4,-8,Pro-democracy,2,0,,3,-9,1988,10,3,1988,,7,2,-9
848,First Somalia,4,520,Somalia,1,0,,5,26,1988,1,26,1991,,4,2,-9
848,First Somalia,4,-8,rebel clans,2,0,,5,26,1988,1,26,1991,,4,1,-9
850,Fifth Lebanese,4,660,Lebanon,1,1,,2,-9,1989,10,13,1990,,6,2,-9
850,Fifth Lebanese,4,652,Syria,2,1,,2,-9,1989,10,13,1990,,6,1,150
850,Fifth Lebanese,4,-8,militias,2,1,,2,-9,1989,10,13,1990,,6,1,2500
851,Second Afghan Mujahideen Uprising,4,700,Afghanistan,1,0,,2,16,1989,10,6,2001,,7,4,-9
851,Second Afghan Mujahideen Uprising,4,-8,Mujahadin,2,0,,2,16,1989,10,6,2001,,7,4,-9
852,Third Chad (Deby Coup),4,483,Chad,1,0,,3,-9,1989,12,4,1990,,4,2,3000
852,Third Chad (Deby Coup),4,-8,Deby's MPS,2,0,,3,-9,1989,12,4,1990,,4,1,800
853,First Aceh,5,850,Indonesia,1,0,,6,-9,1989,6,-9,1991,,7,1,-9
853,First Aceh,5,-8,GAM,2,0,,6,-9,1989,6,-9,1991,,7,2,-9
854,Bougainville Secession,5,910,Papua New Guinea,1,0,,7,14,1989,9,-9,1992,,7,7,-9
854,Bougainville Secession,5,-8,BRA,2,0,,7,14,1989,9,-9,1992,,7,7,-9
856,Eighth Colombia,5,100,Colombia,1,0,,8,19,1989,31,12,2007,,1,5,10480
856,Eighth Colombia,5,-8,FARC & Drug Lords,2,0,,8,19,1989,31,12,2007,,1,5,17681
857,First Cambodian Civil War,4,811,Cambodia,1,0,,9,26,1989,10,23,1991,,7,3,-9
857,First Cambodian Civil War,4,-8,Khmer Rouge & KPNFL,2,0,,9,26,1989,10,23,1991,,7,3,-9
858,Romania,4,360,Romania,1,0,,12,18,1989,12,26,1989,,2,2,300
858,Romania,4,-8,Anti-Ceaucescu Rebels,2,0,,12,18,1989,12,26,1989,,2,1,700
860,First Liberia,4,450,Liberia,1,1,,12,24,1989,11,28,1990,,4,7,-9
860,First Liberia,4,-8,NPFL,2,1,,12,24,1989,11,28,1990,,4,7,-9
211,Gulf War,1,690,Kuwait,1,,,8,2,1990,4,11,1991,0,6,1,1000
211,Gulf War,1,645,Iraq,2,,,8,2,1990,4,11,1991,1,6,2,40000
860,First Liberia,4,475,Nigeria,1,1,,11,-9,1990,11,28,1990,,4,7,0
861,Kashmir Insurgents,5,750,India,1,0,,9,19,1990,10,8,2005,,7,7,6000
861,Kashmir Insurgents,5,-8,Kashmiri Guerillas,2,0,,9,19,1990,10,8,2005,,7,7,21700
211,Gulf War,1,2,United States of America,1,,,1,16,1991,4,11,1991,0,6,1,376
211,Gulf War,1,20,Canada,1,,,1,16,1991,4,11,1991,0,6,1,0
211,Gulf War,1,200,United Kingdom,1,,,1,16,1991,4,11,1991,0,6,1,24
211,Gulf War,1,325,Italy,1,,,1,16,1991,4,11,1991,0,6,1,0
211,Gulf War,1,600,Morocco,1,,,1,16,1991,4,11,1991,0,6,1,0
211,Gulf War,1,651,Egypt,1,,,1,16,1991,4,11,1991,0,6,1,14
211,Gulf War,1,698,Oman,1,,,1,16,1991,4,11,1991,0,6,1,0
211,Gulf War,1,220,France,1,,,1,16,1991,4,11,1991,0,6,1,2
211,Gulf War,1,696,United Arab Emirates,1,,,1,16,1991,4,11,1991,0,6,1,6
211,Gulf War,1,694,Qatar,1,,,1,16,1991,4,11,1991,0,6,1,0
211,Gulf War,1,670,Saudi Arabia,1,,,1,16,1991,4,11,1991,0,6,1,44
211,Gulf War,1,652,Syria,1,,,1,16,1991,4,11,1991,0,6,1,0
477,First PKK in Iraq,3,640,Turkey,1,,,8,4,1991,3,25,1992,1,6,6,300
477,First PKK in Iraq,3,-8,PKK in Iraq,2,,,8,4,1991,3,25,1992,0,6,6,2000
862,Shiite and Kurdish,5,645,Iraq,1,0,,3,1,1991,3,31,1991,,6,1,-9
862,Shiite and Kurdish,5,-8,Shiites & Kurds,2,0,,3,1,1991,3,31,1991,,6,2,-9
863,First Sierra Leone,4,451,Sierra Leone,1,0,,3,23,1991,4,23,1996,,4,1,-9
863,First Sierra Leone,4,-8,RUF,2,0,,3,23,1991,4,23,1996,,4,2,-9
864,Croatian Independence,5,345,Yugoslavia/Serbia,1,0,,5,2,1991,1,2,1992,,2,2,-9
864,Croatian Independence,5,-8,Croatia,2,0,,5,2,1991,1,2,1992,,2,1,-9
865,Second Turkish Kurds,5,640,Turkey,1,0,,7,10,1991,2,16,1999,,6,6,3500
865,Second Turkish Kurds,5,-8,"Kurds, PKK",2,0,,7,10,1991,2,16,1999,,6,6,13000
866,The SPLA Division (Dinka-Nuer) War,7,-8,Garang faction,1,0,,8,28,1991,11,-9,1992,,4,7,-9
866,The SPLA Division (Dinka-Nuer) War,7,-8,Nuer faction,2,0,,8,28,1991,11,-9,1992,,4,7,-9
868,Jukun-Tiv War,7,-8,Jukun,1,0,,10,-9,1991,3,-9,1992,,4,6,-9
868,Jukun-Tiv War,7,-8,Tiv,2,0,,10,-9,1991,3,-9,1992,,4,6,-9
870,Second Somalia,4,520,Somalia,1,1,,11,-9,1991,1,-9,1997,,4,3,-9
870,Second Somalia,4,-8,Aideed Faction,2,1,,11,-9,1991,1,-9,1997,,4,3,-9
871,Georgia,4,372,Georgia,1,0,,12,26,1991,3,-9,1992,,2,2,-9
871,Georgia,4,-8,Reform,2,0,,12,26,1991,3,-9,1992,,2,1,-9
872,Nagorno-Karabakh,5,373,Azerbaijan,1,1,,12,26,1991,2,5,1993,,2,4,7000
872,Nagorno-Karabakh,5,371,Armenia,2,1,,12,26,1991,2,5,1993,,2,4,1000
872,Nagorno-Karabakh,5,-8,Nagorno-Karabakh,2,1,,12,26,1991,2,5,1993,,2,4,3000
873,Dniestrian Independence,5,359,Moldova,1,0,,12,26,1991,7,2,1992,,2,3,-9
873,Dniestrian Independence,5,-8,Dniestria,2,0,,12,26,1991,7,2,1992,,2,3,-9
215,Bosnian Independence,1,344,Croatia,1,,,4,7,1992,5,13,1992,0,2,4,500
215,Bosnian Independence,1,346,Bosnia,1,,,4,7,1992,5,13,1992,0,2,4,2850
215,Bosnian Independence,1,345,Yugoslavia,2,,,4,7,1992,5,13,1992,1,2,4,1890
870,Second Somalia,4,475,Nigeria,1,1,,12,13,1992,3,1,1995,,4,3,-9
870,Second Somalia,4,770,Pakistan,1,1,,12,13,1992,3,1,1995,,4,3,24
870,Second Somalia,4,900,Australia,1,1,,12,13,1992,3,1,1995,,4,3,-9
870,Second Somalia,4,220,France,1,1,,12,13,1992,3,1,1995,,4,3,2
870,Second Somalia,4,2,United States of America,1,1,,12,13,1992,3,25,1994,,4,3,44
870,Second Somalia,4,325,Italy,1,1,,12,13,1992,3,1,1995,,4,3,-9
875,Algerian Islamic Front,4,615,Algeria,1,0,,2,7,1992,6,-9,1999,,6,3,-9
875,Algerian Islamic Front,4,-8,Islamic Front,2,0,,2,7,1992,6,-9,1999,,6,3,-9
876,Tajikistan,4,702,Tadzhikistan,1,1,,5,1,1992,6,27,1997,,7,3,-9
876,Tajikistan,4,-8,United Tajik Opposition,2,1,,5,1,1992,6,27,1997,,7,3,-9
877,Bosnian-Serb Rebellion,5,346,Bosnia,1,1,,6,6,1992,12,14,1995,,2,1,27500
877,Bosnian-Serb Rebellion,5,344,Croatia,1,1,,10,19,1992,2,22,1994,,2,1,-9
877,Bosnian-Serb Rebellion,5,-8,Bosnian Serbs,2,1,,6,6,1992,12,14,1995,,2,2,18543
878,Second Liberia,4,450,Liberia,1,1,,10,15,1992,8,19,1995,,4,3,-9
878,Second Liberia,4,475,Nigeria,1,1,,10,15,1992,12,31,1992,,4,3,-9
878,Second Liberia,4,-8,NPFL & ULIMO,2,1,,10,15,1992,8,19,1995,,4,3,-9
880,Angolan War of the Cities,4,540,Angola,1,0,,10,28,1992,11,15,1994,,4,3,-9
880,Angolan War of the Cities,4,-8,UNITA,2,0,,10,28,1992,11,15,1994,,4,3,-9
216,Azeri-Armenian,1,373,Azerbaijan,2,,,2,6,1993,5,12,1994,0,2,2,8500
216,Azeri-Armenian,1,371,Armenia,1,,,2,6,1993,5,12,1994,1,2,1,5500
876,Tajikistan,4,365,Russia,1,1,,3,-9,1993,6,27,1997,,7,3,-9
881,Second Cambodia Civil,4,811,Cambodia,1,0,,1,29,1993,7,1,1997,,7,1,-9
881,Second Cambodia Civil,4,-8,Khmer Rouge,2,0,,1,29,1993,7,1,1997,,7,2,-9
882,Abkhazia Revolt,5,372,Georgia,1,0,,8,18,1993,4,14,1994,,2,2,5000
882,Abkhazia Revolt,5,-8,Abkhazia,2,0,,8,18,1993,4,14,1994,,2,1,3000
883,Second Burundi,4,516,Burundi,1,0,,10,21,1993,6,-9,1998,,4,7,-9
883,Second Burundi,4,-8,Tutsi army,2,0,,10,21,1993,6,-9,1998,,4,7,-9
877,Bosnian-Serb Rebellion,5,344,Croatia,2,1,,2,23,1994,12,14,1995,,2,2,185
885,South Yemeni Secessionist,5,679,Yemen,1,0,,2,21,1994,7,7,1994,,6,1,-9
885,South Yemeni Secessionist,5,-8,South Yemen,2,0,,2,21,1994,7,7,1994,,6,2,-9
886,Second Rwanda,4,517,Rwanda,1,0,,4,6,1994,7,18,1994,,4,2,-9
886,Second Rwanda,4,-8,Patriotic Front,2,0,,4,6,1994,7,18,1994,,4,1,-9
888,First Chechnya,5,365,Russia,1,0,,12,11,1994,8,31,1996,,2,2,4000
888,First Chechnya,5,-8,Chechnya,2,0,,12,11,1994,8,31,1996,,2,1,6000
890,Iraqi Kurd Internecine,7,-8,PUK,1,0,,12,20,1994,8,11,1995,,6,6,-9
890,Iraqi Kurd Internecine,7,-8,KDP,2,0,,12,20,1994,8,11,1995,,6,6,-9
217,Cenepa Valley,1,130,Ecuador,2,,,1,9,1995,2,27,1995,1,1,3,550
217,Cenepa Valley,1,135,Peru,1,,,1,9,1995,2,27,1995,0,1,3,950
877,Bosnian-Serb Rebellion,5,2,United States,1,1,,8,30,1995,9,20,1995,,2,1,0
891,Croatia-Krajina War,5,344,Croatia,1,0,,5,-9,1995,11,-9,1995,,2,1,-9
891,Croatia-Krajina War,5,-8,Krajinia Serbs,2,0,,5,-9,1995,11,-9,1995,,2,2,-9
892,Third Liberia,4,450,Liberia,1,0,,4,5,1996,8,20,1996,,4,3,-9
892,Third Liberia,4,-8,NPFL,2,0,,4,5,1996,8,20,1996,,4,3,-9
893,Sixth Iraqi Kurds,5,645,Iraq,1,0,,8,31,1996,10,23,1996,,6,6,-9
893,Sixth Iraqi Kurds,5,-8,PUK,2,0,,8,31,1996,10,23,1996,,6,6,-9
895,Fifth DRC,4,490,DRC,1,1,,10,8,1996,5,17,1997,,4,2,-9
895,Fifth DRC,4,-8,ADFL,2,1,,10,8,1996,5,17,1997,,4,1,-9
479,Second PKK in Iraq,3,640,Turkey,1,,,5,14,1997,6,14,1997,1,6,6,100
479,Second PKK in Iraq,3,-8,PKK in Iraq,2,,,5,14,1997,6,14,1997,0,6,6,2500
895,Fifth DRC,4,500,Uganda,2,1,,1,1,1997,1,30,1997,,4,1,-9
895,Fifth DRC,4,517,Rwanda,2,1,,1,1,1997,5,17,1997,,4,1,-9
895,Fifth DRC,4,540,Angola,2,1,,4,28,1997,5,17,1997,,4,1,-9
896,Third Rwanda,4,517,Rwanda,1,0,,3,17,1997,10,30,1998,,4,1,300
896,Third Rwanda,4,-8,Hutu rebels,2,0,,3,17,1997,10,30,1998,,4,2,3000
897,First Congo (Brazzaville),4,484,Congo,1,1,,6,5,1997,10,15,1997,,4,2,-9
897,First Congo (Brazzaville),4,540,Angola,2,1,,10,10,1997,10,15,1997,,4,1,-9
897,First Congo (Brazzaville),4,-8,FDU (Cobra militia),2,1,,6,5,1997,10,15,1997,,4,1,-9
219,Badme Border,1,531,Eritrea,1,,,5,6,1998,12,12,2000,1,4,6,50000
219,Badme Border,1,530,Ethiopia,2,,,5,6,1998,12,12,2000,0,4,6,70000
898,Second Sierra Leone,4,451,Sierra Leone,1,1,,2,6,1998,11,10,2000,,4,2,-9
898,Second Sierra Leone,4,-8,Kabbah faction,2,1,,2,6,1998,11,10,2000,,4,1,-9
898,Second Sierra Leone,4,452,Ghana,2,1,,2,6,1998,11,10,2000,,4,1,-9
898,Second Sierra Leone,4,475,Nigeria,2,1,,2,6,1998,11,10,2000,,4,1,-9
898,Second Sierra Leone,4,438,Guinea,2,1,,2,6,1998,11,10,2000,,4,1,-9
900,Kosovo Independence,5,345,Yugoslavia,1,0,,2,28,1998,3,23,1999,,2,4,400
900,Kosovo Independence,5,-8,KLA,2,0,,2,28,1998,3,23,1999,,2,4,800
902,Guinea-Bissau Military,4,438,Guinea,1,1,,6,9,1998,11,1,1998,,4,2,-9
902,Guinea-Bissau Military,4,404,Guinea-Bissau,1,1,,6,7,1998,5,6,1999,,4,2,-9
902,Guinea-Bissau Military,4,433,Senegal,1,1,,6,9,1998,11,1,1998,,4,2,-9
902,Guinea-Bissau Military,4,-8,Mané Junta,2,1,,6,7,1998,5,6,1999,,4,1,-9
905,Africa's World War,4,540,Angola,1,1,,8,24,1998,11,4,2002,,4,3,-9
905,Africa's World War,4,625,Sudan,1,1,,9,17,1998,7,22,2002,,4,3,-9
905,Africa's World War,4,565,Namibia,1,1,,8,28,1998,8,4,2001,,4,3,-9
905,Africa's World War,4,552,Zimbabwe,1,1,,8,21,1998,9,13,2002,,4,3,-9
905,Africa's World War,4,483,Chad,1,1,,9,30,1998,4,18,1999,,4,3,-9
905,Africa's World War,4,490,Democratic Republic of Congo,1,1,,8,2,1998,12,17,2002,,4,3,-9
905,Africa's World War,4,517,Rwanda,2,1,,8,11,1998,7,22,2002,,4,3,-9
905,Africa's World War,4,516,Burundi,2,1,,9,17,1998,7,22,2002,,4,3,-9
905,Africa's World War,4,500,Uganda,2,1,,8,26,1998,7,22,2002,,4,3,-9
905,Africa's World War,4,-8,"RCD, MLC, et al",2,1,,8,2,1998,12,17,2002,,4,3,-9
906,Fourth Chad (Togoimi Revolt),4,483,Chad,1,0,,10,16,1998,4,28,2000,,4,7,-9
906,Fourth Chad (Togoimi Revolt),4,-8,MDD & MDJT,2,0,,10,16,1998,4,28,2000,,4,7,-9
907,Third Angolan,4,540,Angola,1,0,,12,4,1998,2,22,2002,,4,1,-9
907,Third Angolan,4,-8,UNITA,2,0,,12,4,1998,2,22,2002,,4,2,-9
908,Second Congo (Brazzaville),4,484,Congo (Brazzaville),1,0,,12,15,1998,11,16,1999,,4,1,-9
908,Second Congo (Brazzaville),4,-8,Ninjas and Cocoye militias,2,0,,12,15,1998,11,16,1999,,4,2,-9
221,War for Kosovo,1,640,Turkey,1,,,3,24,1999,6,10,1999,1,2,1,0
221,War for Kosovo,1,325,Italy,1,,,3,24,1999,6,10,1999,1,2,1,0
221,War for Kosovo,1,200,United Kingdom,1,,,3,24,1999,6,10,1999,1,2,1,0
221,War for Kosovo,1,2,United States of America,1,,,3,24,1999,6,10,1999,1,2,1,2
221,War for Kosovo,1,210,Netherlands,1,,,3,24,1999,6,10,1999,1,2,1,0
221,War for Kosovo,1,220,France,1,,,3,24,1999,6,10,1999,1,2,1,0
221,War for Kosovo,1,345,Yugoslavia,2,,,3,24,1999,6,10,1999,0,2,2,5000
221,War for Kosovo,1,255,Germany,1,,,3,24,1999,6,10,1999,1,2,1,0
223,Kargil War,1,750,India,1,,,5,8,1999,7,17,1999,0,7,1,474
223,Kargil War,1,770,Pakistan,2,,,5,8,1999,7,17,1999,1,7,2,698
910,Moluccas Sectarian,7,-8,Laskar Jihad,1,0,,1,-9,1999,8,22,2000,,7,7,-9
910,Moluccas Sectarian,7,-8,FKM & RMS,2,0,,1,-9,1999,8,22,2000,,7,7,1800
911,First Nigeria Christian-Muslim,7,-8,Christian Tarok,1,0,,5,-9,1999,5,31,2000,,4,1,-9
911,First Nigeria Christian-Muslim,7,-8,Muslim Fulani,2,0,,5,-9,1999,5,31,2000,,4,2,-9
912,Second Aceh,5,850,Indonesia,1,0,,5,3,1999,12,9,2002,,7,3,330
912,Second Aceh,5,-8,GAM,2,0,,5,3,1999,12,9,2002,,7,3,3500
913,Oromo Liberation,5,530,Ethiopia,1,0,,5,30,1999,8,18,1999,,4,1,200
913,Oromo Liberation,5,-8,Oromo Lib. Front,2,0,,5,30,1999,8,18,1999,,4,2,800
915,Second Chechen,5,365,Russia,1,0,,8,7,1999,10,3,2003,,2,1,5000
915,Second Chechen,5,-8,Chechnya,2,0,,8,7,1999,10,3,2003,,2,2,15000
480,Al Aqsa Intifada,2,666,Israel,1,,,9,28,2000,9,9,2003,0,6,1,900
480,Al Aqsa Intifada,2,-8,Palestinians,2,,,9,28,2000,9,9,2003,1,6,2,3400
898,Second Sierra Leone,4,200,United Kingdom,2,1,,5,8,2000,11,10,2000,,4,1,-9
916,Second Philippine-Moro,5,840,Philippines,1,0,,4,23,2000,6,22,2001,,7,3,-9
916,Second Philippine-Moro,5,-8,MILF,2,0,,4,23,2000,6,22,2001,,7,3,-9
917,Guinean,4,438,Guinea ,1,0,,9,11,2000,4,-9,2001,,4,6,-9
917,Guinean,4,-8,RDFG,2,0,,9,11,2000,4,-9,2001,,4,6,-9
225,Invasion of Afghanistan,1,20,Canada,1,,,11,15,2001,12,22,2001,0,7,4,0
225,Invasion of Afghanistan,1,220,France,1,,,10,21,2001,12,22,2001,0,7,4,0
225,Invasion of Afghanistan,1,200,United Kingdom,1,,,10,7,2001,12,22,2001,1,7,4,0
225,Invasion of Afghanistan,1,2,United States of America,1,,,10,7,2001,12,22,2001,1,7,4,2
225,Invasion of Afghanistan,1,900,Australia,1,,,10,17,2001,12,22,2001,0,7,4,0
225,Invasion of Afghanistan,1,700,Afghanistan,2,,,10,7,2001,12,22,2001,0,7,4,4000
481,Afghan Resistance,3,220,France,1,,,12,23,2001,12,31,2007,1,7,5,12
481,Afghan Resistance,3,900,Australia,1,,,12,23,2001,12,31,2007,1,7,5,6
481,Afghan Resistance,3,255,Germany,1,,,12,23,2001,12,31,2007,1,7,5,25
481,Afghan Resistance,3,200,United Kingdom,1,,,12,23,2001,12,31,2007,1,7,5,110
481,Afghan Resistance,3,20,Canada,1,,,12,23,2001,12,31,2007,1,7,5,88
481,Afghan Resistance,3,2,United States,1,,,12,23,2001,12,31,2007,1,7,5,552
481,Afghan Resistance,3,700,Afghanistan,1,,,12,23,2001,12,31,2007,1,7,5,1600
481,Afghan Resistance,3,-8,al-Qaeda & Taliban,2,,,12,23,2001,12,31,2007,0,7,5,12000
918,Third Burundi,4,516,Burundi,1,0,,3,21,2001,10,8,2003,,4,3,150
918,Third Burundi,4,-8,FNL & FROLINA,2,0,,3,21,2001,10,8,2003,,4,3,3000
920,Fourth Rwanda,4,517,Rwanda,1,0,,5,21,2001,9,4,2001,,4,1,-9
920,Fourth Rwanda,4,-8,Army for the Liberation of Rwanda,2,0,,5,21,2001,9,4,2001,,4,2,1800
921,First Nepal Maoist Insurgency,4,790,Nepal ,1,0,,11,23,2001,1,29,2003,,7,6,680
921,First Nepal Maoist Insurgency,4,-8,CPN,2,0,,11,23,2001,1,29,2003,,7,6,3100
