ccode1,ccode2,year,country1,country2
260,840,1965,German Federal Republic,Philippines
260,840,1970,German Federal Republic,Philippines
260,840,1975,German Federal Republic,Philippines
260,840,1980,German Federal Republic,Philippines
260,840,1985,German Federal Republic,Philippines
260,850,1955,German Federal Republic,Indonesia
260,850,1960,German Federal Republic,Indonesia
260,850,1965,German Federal Republic,Indonesia
260,850,1970,German Federal Republic,Indonesia
260,850,1975,German Federal Republic,Indonesia
260,850,1980,German Federal Republic,Indonesia
260,850,1985,German Federal Republic,Indonesia
260,900,1955,German Federal Republic,Australia
260,900,1960,German Federal Republic,Australia
260,900,1965,German Federal Republic,Australia
260,900,1970,German Federal Republic,Australia
260,900,1975,German Federal Republic,Australia
260,900,1980,German Federal Republic,Australia
260,900,1985,German Federal Republic,Australia
260,910,1980,German Federal Republic,Papua New Guinea
260,910,1985,German Federal Republic,Papua New Guinea
260,920,1955,German Federal Republic,New Zealand
260,920,1960,German Federal Republic,New Zealand
260,920,1965,German Federal Republic,New Zealand
260,920,1970,German Federal Republic,New Zealand
260,920,1975,German Federal Republic,New Zealand
260,920,1980,German Federal Republic,New Zealand
260,920,1985,German Federal Republic,New Zealand
260,935,1985,German Federal Republic,Vanuatu
260,950,1980,German Federal Republic,Fiji
265,2,1975,German Democratic Republic,United States of America
265,2,1980,German Democratic Republic,United States of America
265,2,1985,German Democratic Republic,United States of America
265,20,1980,German Democratic Republic,Canada
265,40,1965,German Democratic Republic,Cuba
265,40,1970,German Democratic Republic,Cuba
265,40,1975,German Democratic Republic,Cuba
265,40,1980,German Democratic Republic,Cuba
265,40,1985,German Democratic Republic,Cuba
265,51,1980,German Democratic Republic,Jamaica
265,70,1975,German Democratic Republic,Mexico
265,70,1980,German Democratic Republic,Mexico
265,70,1985,German Democratic Republic,Mexico
265,93,1980,German Democratic Republic,Nicaragua
265,93,1985,German Democratic Republic,Nicaragua
265,94,1975,German Democratic Republic,Costa Rica
265,94,1980,German Democratic Republic,Costa Rica
265,95,1980,German Democratic Republic,Panama
265,95,1985,German Democratic Republic,Panama
265,100,1975,German Democratic Republic,Colombia
265,100,1980,German Democratic Republic,Colombia
265,100,1985,German Democratic Republic,Colombia
265,101,1980,German Democratic Republic,Venezuela
265,101,1985,German Democratic Republic,Venezuela
265,110,1980,German Democratic Republic,Guyana
265,110,1985,German Democratic Republic,Guyana
265,130,1975,German Democratic Republic,Ecuador
265,130,1980,German Democratic Republic,Ecuador
265,130,1985,German Democratic Republic,Ecuador
265,135,1975,German Democratic Republic,Peru
265,135,1980,German Democratic Republic,Peru
265,135,1985,German Democratic Republic,Peru
265,140,1975,German Democratic Republic,Brazil
265,140,1980,German Democratic Republic,Brazil
265,140,1985,German Democratic Republic,Brazil
265,145,1985,German Democratic Republic,Bolivia
265,160,1975,German Democratic Republic,Argentina
265,160,1980,German Democratic Republic,Argentina
265,160,1985,German Democratic Republic,Argentina
265,165,1975,German Democratic Republic,Uruguay
265,165,1980,German Democratic Republic,Uruguay
265,165,1985,German Democratic Republic,Uruguay
265,200,1975,German Democratic Republic,United Kingdom
265,200,1980,German Democratic Republic,United Kingdom
265,200,1985,German Democratic Republic,United Kingdom
265,210,1975,German Democratic Republic,Netherlands
265,210,1980,German Democratic Republic,Netherlands
265,210,1985,German Democratic Republic,Netherlands
265,211,1975,German Democratic Republic,Belgium
265,211,1980,German Democratic Republic,Belgium
265,211,1985,German Democratic Republic,Belgium
265,212,1975,German Democratic Republic,Luxembourg
265,212,1980,German Democratic Republic,Luxembourg
265,220,1975,German Democratic Republic,France
265,220,1980,German Democratic Republic,France
265,220,1985,German Democratic Republic,France
265,225,1975,German Democratic Republic,Switzerland
265,225,1980,German Democratic Republic,Switzerland
265,225,1985,German Democratic Republic,Switzerland
265,230,1980,German Democratic Republic,Spain
265,230,1985,German Democratic Republic,Spain
265,235,1975,German Democratic Republic,Portugal
265,235,1980,German Democratic Republic,Portugal
265,235,1985,German Democratic Republic,Portugal
265,290,1955,German Democratic Republic,Poland
265,290,1960,German Democratic Republic,Poland
265,290,1965,German Democratic Republic,Poland
265,290,1970,German Democratic Republic,Poland
265,290,1975,German Democratic Republic,Poland
265,290,1980,German Democratic Republic,Poland
265,290,1985,German Democratic Republic,Poland
265,305,1975,German Democratic Republic,Austria
265,305,1980,German Democratic Republic,Austria
265,305,1985,German Democratic Republic,Austria
265,310,1955,German Democratic Republic,Hungary
265,310,1960,German Democratic Republic,Hungary
265,310,1965,German Democratic Republic,Hungary
265,310,1970,German Democratic Republic,Hungary
265,310,1975,German Democratic Republic,Hungary
265,310,1980,German Democratic Republic,Hungary
265,310,1985,German Democratic Republic,Hungary
265,315,1955,German Democratic Republic,Czechoslovakia
265,315,1960,German Democratic Republic,Czechoslovakia
265,315,1965,German Democratic Republic,Czechoslovakia
265,315,1970,German Democratic Republic,Czechoslovakia
265,315,1975,German Democratic Republic,Czechoslovakia
265,315,1980,German Democratic Republic,Czechoslovakia
265,315,1985,German Democratic Republic,Czechoslovakia
265,325,1975,German Democratic Republic,Italy
265,325,1980,German Democratic Republic,Italy
265,325,1985,German Democratic Republic,Italy
265,338,1980,German Democratic Republic,Malta
265,339,1960,German Democratic Republic,Albania
265,339,1965,German Democratic Republic,Albania
265,339,1970,German Democratic Republic,Albania
265,339,1975,German Democratic Republic,Albania
265,339,1980,German Democratic Republic,Albania
265,339,1985,German Democratic Republic,Albania
265,345,1955,German Democratic Republic,Yugoslavia
265,345,1960,German Democratic Republic,Yugoslavia
265,345,1965,German Democratic Republic,Yugoslavia
265,345,1970,German Democratic Republic,Yugoslavia
265,345,1975,German Democratic Republic,Yugoslavia
265,345,1980,German Democratic Republic,Yugoslavia
265,345,1985,German Democratic Republic,Yugoslavia
265,350,1975,German Democratic Republic,Greece
265,350,1980,German Democratic Republic,Greece
265,350,1985,German Democratic Republic,Greece
265,352,1975,German Democratic Republic,Cyprus
265,352,1980,German Democratic Republic,Cyprus
265,352,1985,German Democratic Republic,Cyprus
265,355,1955,German Democratic Republic,Bulgaria
265,355,1960,German Democratic Republic,Bulgaria
265,355,1965,German Democratic Republic,Bulgaria
265,355,1970,German Democratic Republic,Bulgaria
265,355,1975,German Democratic Republic,Bulgaria
265,355,1980,German Democratic Republic,Bulgaria
265,355,1985,German Democratic Republic,Bulgaria
265,360,1955,German Democratic Republic,Romania
265,360,1960,German Democratic Republic,Romania
265,360,1965,German Democratic Republic,Romania
265,360,1970,German Democratic Republic,Romania
265,360,1975,German Democratic Republic,Romania
265,360,1980,German Democratic Republic,Romania
265,360,1985,German Democratic Republic,Romania
265,365,1955,German Democratic Republic,Russia
265,365,1960,German Democratic Republic,Russia
265,365,1965,German Democratic Republic,Russia
265,365,1970,German Democratic Republic,Russia
265,365,1975,German Democratic Republic,Russia
265,365,1980,German Democratic Republic,Russia
265,365,1985,German Democratic Republic,Russia
265,375,1975,German Democratic Republic,Finland
265,375,1980,German Democratic Republic,Finland
265,375,1985,German Democratic Republic,Finland
265,380,1975,German Democratic Republic,Sweden
265,380,1980,German Democratic Republic,Sweden
265,380,1985,German Democratic Republic,Sweden
265,385,1975,German Democratic Republic,Norway
265,385,1980,German Democratic Republic,Norway
265,385,1985,German Democratic Republic,Norway
265,390,1975,German Democratic Republic,Denmark
265,390,1980,German Democratic Republic,Denmark
265,390,1985,German Democratic Republic,Denmark
265,395,1975,German Democratic Republic,Iceland
265,395,1980,German Democratic Republic,Iceland
265,395,1985,German Democratic Republic,Iceland
265,402,1980,German Democratic Republic,Cape Verde
265,403,1980,German Democratic Republic,Sao Tome and Principe
265,404,1975,German Democratic Republic,Guinea-Bissau
265,404,1980,German Democratic Republic,Guinea-Bissau
265,404,1985,German Democratic Republic,Guinea-Bissau
265,420,1975,German Democratic Republic,Gambia
265,420,1980,German Democratic Republic,Gambia
265,432,1975,German Democratic Republic,Mali
265,432,1980,German Democratic Republic,Mali
265,432,1985,German Democratic Republic,Mali
265,434,1980,German Democratic Republic,Benin
265,435,1980,German Democratic Republic,Mauritania
265,436,1980,German Democratic Republic,Niger
265,438,1970,German Democratic Republic,Guinea
265,438,1975,German Democratic Republic,Guinea
265,438,1980,German Democratic Republic,Guinea
265,438,1985,German Democratic Republic,Guinea
265,439,1980,German Democratic Republic,Burkina Faso
265,450,1980,German Democratic Republic,Liberia
265,450,1985,German Democratic Republic,Liberia
265,451,1980,German Democratic Republic,Sierra Leone
265,452,1975,German Democratic Republic,Ghana
265,452,1980,German Democratic Republic,Ghana
265,452,1985,German Democratic Republic,Ghana
265,461,1975,German Democratic Republic,Togo
265,461,1980,German Democratic Republic,Togo
265,471,1985,German Democratic Republic,Cameroon
265,475,1975,German Democratic Republic,Nigeria
265,475,1980,German Democratic Republic,Nigeria
265,475,1985,German Democratic Republic,Nigeria
265,482,1970,German Democratic Republic,Central African Republic
265,482,1975,German Democratic Republic,Central African Republic
265,482,1980,German Democratic Republic,Central African Republic
265,483,1975,German Democratic Republic,Chad
265,483,1980,German Democratic Republic,Chad
265,484,1975,German Democratic Republic,Congo
265,484,1980,German Democratic Republic,Congo
265,484,1985,German Democratic Republic,Congo
265,490,1970,German Democratic Republic,Democratic Republic of the Congo
265,490,1975,German Democratic Republic,Democratic Republic of the Congo
265,490,1980,German Democratic Republic,Democratic Republic of the Congo
265,490,1985,German Democratic Republic,Democratic Republic of the Congo
265,500,1975,German Democratic Republic,Uganda
265,500,1980,German Democratic Republic,Uganda
265,500,1985,German Democratic Republic,Uganda
265,510,1975,German Democratic Republic,Tanzania
265,510,1980,German Democratic Republic,Tanzania
265,510,1985,German Democratic Republic,Tanzania
265,516,1980,German Democratic Republic,Burundi
265,520,1970,German Democratic Republic,Somalia
265,520,1975,German Democratic Republic,Somalia
265,520,1980,German Democratic Republic,Somalia
265,520,1985,German Democratic Republic,Somalia
265,530,1975,German Democratic Republic,Ethiopia
265,530,1980,German Democratic Republic,Ethiopia
265,530,1985,German Democratic Republic,Ethiopia
265,540,1980,German Democratic Republic,Angola
265,540,1985,German Democratic Republic,Angola
265,541,1980,German Democratic Republic,Mozambique
265,541,1985,German Democratic Republic,Mozambique
265,551,1975,German Democratic Republic,Zambia
265,551,1980,German Democratic Republic,Zambia
265,551,1985,German Democratic Republic,Zambia
265,552,1985,German Democratic Republic,Zimbabwe
265,570,1980,German Democratic Republic,Lesotho
265,571,1980,German Democratic Republic,Botswana
265,580,1975,German Democratic Republic,Madagascar
265,580,1980,German Democratic Republic,Madagascar
